Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker
2022-03-04,105.87,114.36,114.62,104.31,105.87,5645900,152.06,93.40,118.39,132.51,,,,174.12,56.00,100.00,-1.89,False,False,105.87,22795546.37,0,1600371.77,21195174.60,154.00,-30.92,33000000,,24.97,7.24,36.08,APTV
2022-03-07,97.63,105.43,106.64,97.29,97.63,4971200,155.55,81.23,112.03,130.78,,,,174.12,52.00,100.00,-2.64,False,False,97.63,21145897.17,0,838857.80,20307039.38,160.00,-35.92,33000000,week +buy 50% ,21.75,2.24,28.40,APTV
2022-03-08,100.14,99.93,105.71,94.75,100.14,6261000,157.39,72.96,108.44,129.24,,,,174.12,48.00,100.00,-2.84,False,False,97.63,21667977.59,0,838857.80,20829119.79,160.00,-34.34,33000000,,24.93,4.88,22.21,APTV
2022-03-09,104.61,107.70,108.62,103.97,104.61,2756900,157.76,67.77,105.02,127.76,,,,174.12,44.00,96.00,-2.57,False,False,97.63,22597738.01,0,838857.80,21758880.21,160.00,-31.52,33000000,,30.35,9.95,18.23,APTV
2022-03-10,105.68,101.10,106.08,100.54,105.68,3082800,157.06,64.13,102.79,126.08,,,,174.12,40.00,92.00,-2.17,False,False,97.63,22820297.80,0,838857.80,21981440.00,160.00,-30.85,33000000,,31.63,16.69,15.89,APTV
2022-03-11,106.15,107.01,107.62,104.45,106.15,2859500,156.39,61.01,102.84,124.59,,,,174.12,36.00,88.00,-1.74,False,False,97.63,22918058.21,0,838857.80,22079200.42,160.00,-30.55,33000000,,32.21,20.52,14.01,APTV
2022-03-14,104.47,105.93,109.45,104.00,104.47,2840500,155.76,57.84,104.21,123.12,,,,174.12,32.00,84.00,-1.42,False,False,97.63,22568618.01,0,431424.79,22137193.21,163.00,-31.61,33000000,week +buy 50% ,31.18,20.43,12.49,APTV
2022-03-15,108.07,105.95,110.55,105.55,108.07,1966000,154.34,56.39,105.80,121.69,,,,174.12,28.00,80.00,-0.89,False,False,97.63,23331457.79,0,431424.79,22900033.00,163.00,-29.30,33000000,,35.91,21.95,12.35,APTV
2022-03-16,116.71,110.39,117.43,110.39,116.71,3168600,151.45,58.13,108.22,120.35,,,,174.12,24.00,76.00,0.05,False,False,97.63,25162273.58,0,431424.79,24730848.79,163.00,-23.75,33000000,,45.58,28.68,13.98,APTV
2022-03-17,115.70,113.36,117.68,112.78,115.70,1684200,147.60,61.26,110.22,118.82,,,,174.12,20.00,72.00,0.64,False,False,97.63,24948254.16,0,431424.79,24516829.36,163.00,-24.40,33000000,,44.73,36.16,16.87,APTV
2022-03-18,118.70,115.24,119.77,114.11,118.70,2667000,144.13,64.52,112.73,117.60,,,,174.12,16.00,68.00,1.21,False,False,97.63,25583954.16,0,431424.79,25152529.36,163.00,-22.47,33000000,,47.83,43.64,20.51,APTV
2022-03-21,116.19,117.97,118.85,114.94,116.19,2776800,140.59,67.88,115.07,116.35,,,,174.12,12.00,64.00,1.43,False,False,97.63,25052086.22,0,280377.79,24771708.43,164.00,-24.08,33000000,week +buy 50% ,45.53,44.76,24.76,APTV
2022-03-22,118.30,116.96,118.66,116.21,118.30,2083100,137.63,70.90,117.12,115.39,,,,174.12,8.00,60.00,1.67,False,False,97.63,25501938.43,0,280377.79,25221560.64,164.00,-22.72,33000000,,47.81,48.71,29.15,APTV
2022-03-23,117.94,118.00,119.10,117.23,117.94,4250900,135.36,73.15,117.37,114.62,,,,174.12,4.00,56.00,1.76,False,False,97.63,25425186.22,0,280377.79,25144808.43,164.00,-22.95,33000000,,47.44,51.11,33.26,APTV
2022-03-24,118.78,119.06,119.38,117.53,118.78,1816600,132.67,76.21,117.98,113.85,,,,174.12,0.00,52.00,1.83,True,False,97.63,25604273.58,0,280377.79,25323895.79,164.00,-22.41,33000000,,48.43,55.03,37.10,APTV
2022-03-25,118.24,118.28,119.49,116.41,118.24,1415200,128.99,80.91,117.89,112.96,,,,174.12,0.00,48.00,1.79,True,False,97.63,25489145.36,0,280377.79,25208767.57,164.00,-22.76,33000000,,47.81,57.36,40.78,APTV
2022-03-28,118.85,118.24,119.25,117.44,118.85,1530900,126.87,83.57,118.42,112.43,,,,174.12,0.00,44.00,1.75,True,False,97.63,25619197.36,0,280377.79,25338819.57,164.00,-22.37,33000000,week +buy 50% ,48.61,62.31,44.97,APTV
2022-03-29,126.14,125.98,129.18,123.35,126.14,2424200,128.30,81.92,119.99,112.84,133.47,,,174.12,0.00,40.00,2.07,True,False,97.63,27173425.58,0,280377.79,26893047.79,164.00,-17.66,33000000,,57.11,73.67,50.14,APTV
2022-03-30,122.16,123.33,124.50,121.78,122.16,1299800,128.37,81.84,120.83,112.86,132.74,,,174.12,0.00,36.00,1.98,True,False,97.63,26324890.64,0,280377.79,26044512.85,164.00,-20.23,33000000,,52.05,80.25,55.30,APTV
2022-03-31,119.71,120.46,121.91,119.65,119.71,2424300,128.71,81.59,121.02,113.00,131.86,,,174.12,4.00,32.00,1.71,True,False,97.63,25802549.58,0,280377.79,25522171.79,164.00,-21.81,33000000,,49.16,81.09,59.79,APTV
2022-04-01,119.07,120.53,121.99,118.46,119.07,1819700,129.22,82.54,121.19,113.66,131.04,,,174.12,0.00,28.00,1.45,True,False,97.63,26666101.79,0,1280377.79,25385724.00,164.00,-21.57,34000000,Monthly invest,48.41,74.25,62.85,APTV
2022-04-04,118.73,119.00,119.61,117.96,118.73,1371200,128.55,87.05,121.16,114.72,130.12,,,174.12,0.00,24.00,1.21,True,False,97.63,26593614.43,0,662981.78,25930632.66,168.00,-21.78,34000000,week +buy 50% ,47.98,70.93,65.47,APTV
2022-04-05,112.78,116.57,117.46,111.97,112.78,2275700,127.52,91.01,118.49,115.35,129.18,,,174.12,0.00,20.00,0.70,True,False,97.63,25294133.56,0,662981.78,24631151.78,168.00,-25.61,34000000,,41.21,61.01,66.70,APTV
2022-04-06,111.39,112.80,112.80,109.47,111.39,2220800,126.99,93.09,116.34,115.69,128.28,,,174.12,76.00,16.00,0.28,True,False,97.63,24990557.56,0,662981.78,24327575.78,168.00,-26.50,34000000,,39.80,50.09,66.60,APTV
2022-04-07,110.22,110.14,111.07,107.39,110.22,1572500,126.56,94.62,114.44,115.92,127.46,,,174.12,72.00,12.00,-0.05,True,False,97.63,24735029.99,0,662981.78,24072048.22,168.00,-27.25,34000000,,38.60,35.11,64.61,APTV
2022-04-08,108.37,109.35,111.17,108.17,108.37,1581200,126.31,95.47,112.30,116.03,126.60,,,174.12,68.00,8.00,-0.34,True,False,97.63,24330990.43,0,662981.78,23668008.66,168.00,-28.44,34000000,,36.72,26.65,61.53,APTV
2022-04-11,108.21,107.28,112.45,106.67,108.21,2282300,125.75,97.13,110.19,116.21,125.76,,,174.12,64.00,4.00,-0.50,False,False,97.63,24296045.56,0,381635.78,23914409.78,170.00,-28.54,34000000,week +buy 50% ,36.55,17.77,57.08,APTV
2022-04-12,110.86,110.54,113.20,109.86,110.86,2105100,125.49,98.09,109.81,116.35,125.06,,,174.12,60.00,0.00,-0.40,False,False,97.63,24881696.00,0,381635.78,24500060.22,170.00,-26.82,34000000,,41.29,15.74,51.29,APTV
2022-04-13,108.90,110.16,111.70,108.58,108.90,1981200,125.65,96.58,109.31,115.96,124.39,,,174.12,56.00,4.00,-0.42,False,False,97.63,24448536.22,0,381635.78,24066900.44,170.00,-28.09,34000000,,38.97,13.26,44.59,APTV
2022-04-14,107.51,109.14,110.12,107.15,107.51,1180700,125.92,94.82,108.77,115.55,123.75,,,174.12,52.00,0.00,-0.46,False,False,97.63,24141346.22,0,381635.78,23759710.44,170.00,-29.00,34000000,,37.37,10.75,37.55,APTV
2022-04-18,105.78,103.21,107.03,103.21,105.78,1427800,125.99,92.73,108.25,114.91,123.14,,,174.12,48.00,100.00,-0.55,False,False,97.63,23759015.56,0,244121.78,23514893.78,171.00,-30.12,34000000,week +buy 50% ,35.42,7.84,30.91,APTV
2022-04-19,110.47,106.37,110.83,106.37,110.47,1122000,125.86,92.15,108.70,114.62,122.65,,,174.12,44.00,96.00,-0.28,False,False,97.63,24801603.00,0,244121.78,24557481.22,171.00,-27.05,34000000,,43.96,13.86,25.21,APTV
2022-04-20,111.04,111.63,113.73,110.99,111.04,1419800,125.46,91.85,108.74,114.26,122.17,,,174.12,40.00,92.00,-0.04,False,False,97.63,24928314.00,0,244121.78,24684192.22,171.00,-26.68,34000000,,44.92,22.67,21.37,APTV
2022-04-21,109.46,114.51,115.24,109.05,109.46,1202100,125.09,91.32,108.85,113.83,121.73,,,174.12,36.00,88.00,0.04,False,False,97.63,24577079.56,0,244121.78,24332957.78,171.00,-27.71,34000000,,42.74,27.39,19.10,APTV
2022-04-22,106.48,107.55,109.24,106.25,106.48,1289900,124.67,90.32,108.65,113.22,121.25,,,174.12,32.00,84.00,-0.06,False,False,97.63,23914626.45,0,244121.78,23670504.67,171.00,-29.66,34000000,,38.92,22.27,17.82,APTV
2022-04-25,107.63,106.13,107.94,104.01,107.63,1599000,124.14,89.78,109.02,112.69,120.84,,,174.12,28.00,80.00,-0.02,False,False,97.63,24170270.11,0,244121.78,23926148.33,171.00,-28.91,34000000,week +buy 50% ,41.11,17.89,16.94,APTV
2022-04-26,102.51,106.08,107.27,101.77,102.51,1621400,123.77,88.07,107.42,111.87,120.37,,,174.12,24.00,100.00,-0.28,False,False,97.63,23032095.22,0,244121.78,22787973.44,171.00,-32.26,34000000,,35.08,10.77,16.24,APTV
2022-04-27,103.71,102.96,105.77,102.34,103.71,1274500,121.20,89.85,105.96,110.75,119.82,,,174.12,20.00,96.00,-0.33,False,False,97.63,23298854.56,0,244121.78,23054732.78,171.00,-31.47,34000000,,37.40,9.42,15.61,APTV
2022-04-28,107.84,106.01,108.50,103.07,107.84,1395400,119.14,91.83,105.63,110.03,119.28,,,174.12,16.00,92.00,-0.08,False,False,97.63,24216952.89,0,244121.78,23972831.11,171.00,-28.77,34000000,,44.71,13.75,15.66,APTV
2022-04-29,106.40,107.40,109.90,106.08,106.40,1423100,117.43,93.25,105.62,109.37,118.73,,,174.12,12.00,88.00,0.02,False,False,97.63,23896842.22,0,244121.78,23652720.44,171.00,-29.72,34000000,,42.83,20.48,16.63,APTV
2022-05-02,108.69,106.12,108.84,103.99,108.69,1486000,115.57,95.41,105.83,108.85,118.34,,,174.12,8.00,84.00,0.25,False,False,97.63,25405909.22,0,678933.77,24726975.46,175.00,-27.41,35000000,week +buy 50% Monthly invest,46.67,30.57,18.91,APTV
2022-05-03,107.61,108.49,109.20,106.54,107.61,3006900,113.26,98.35,106.85,108.29,117.93,,,174.12,4.00,80.00,0.33,False,False,97.63,25160209.00,0,678933.77,24481275.23,175.00,-28.11,35000000,,45.13,32.97,20.82,APTV
2022-05-04,110.42,107.29,110.64,105.56,110.42,2978300,112.82,98.89,108.19,108.18,117.59,,,174.12,0.00,76.00,0.56,False,False,97.63,25799483.31,0,678933.77,25120549.55,175.00,-26.29,35000000,,49.77,46.74,23.23,APTV
2022-05-05,104.63,106.08,110.94,103.40,104.63,2492000,112.48,98.56,107.55,107.84,117.10,,,174.12,0.00,72.00,0.36,False,False,97.63,24482258.09,0,678933.77,23803324.32,175.00,-30.05,35000000,,41.91,40.89,24.58,APTV
2022-05-06,101.84,104.47,104.70,98.96,101.84,2474500,112.60,97.05,106.64,107.42,116.47,,,174.12,4.00,100.00,0.07,False,False,97.63,23847532.86,0,678933.77,23168599.09,175.00,-31.86,35000000,,38.73,34.38,25.79,APTV
2022-05-09,95.21,99.94,100.82,94.72,95.21,2133400,114.16,91.96,103.94,106.76,115.79,,,174.12,0.00,100.00,-0.50,False,False,95.21,22339208.54,0,431387.77,21907820.77,177.00,-36.17,35000000,week +buy 50% ,32.44,13.77,25.37,APTV
2022-05-10,95.90,97.98,98.18,92.17,95.90,2841600,114.89,88.66,101.60,106.14,115.16,,,174.12,0.00,100.00,-0.77,False,False,95.21,22497978.23,0,431387.77,22066590.46,177.00,-35.72,35000000,,33.65,12.08,25.51,APTV
2022-05-11,90.74,96.35,98.01,90.59,90.74,2837200,115.88,83.65,97.66,105.14,114.39,,,174.12,0.00,100.00,-1.21,False,False,90.74,21310661.31,0,431387.77,20879273.54,177.00,-39.11,35000000,,29.41,6.39,25.20,APTV
2022-05-12,91.49,89.53,93.61,88.15,91.49,2683000,116.38,80.04,95.04,104.27,113.53,,,174.12,40.00,100.00,-1.36,False,False,90.74,21483236.31,0,431387.77,21051848.54,177.00,-38.62,35000000,,30.78,9.70,24.80,APTV
2022-05-13,98.13,94.05,98.67,93.26,98.13,1536800,116.10,79.19,94.29,103.80,112.72,,,174.12,36.00,96.00,-0.94,False,False,90.74,23011100.08,0,431387.77,22579712.31,177.00,-34.25,35000000,,41.55,16.59,24.41,APTV
2022-05-16,95.12,96.09,96.83,92.26,95.12,2998700,116.09,77.62,94.28,103.27,111.92,,,174.12,32.00,92.00,-0.79,False,False,90.74,22318500.46,0,307731.77,22010768.69,178.00,-36.23,35000000,week +buy 50% ,38.61,24.97,23.85,APTV
2022-05-17,99.17,98.08,99.25,96.83,99.17,1696700,115.20,77.71,94.93,102.70,111.22,,,174.12,28.00,88.00,-0.36,False,False,90.74,23255669.30,0,307731.77,22947937.54,178.00,-33.56,35000000,,44.31,34.42,23.99,APTV
2022-05-18,94.15,96.91,98.39,93.95,94.15,1911100,114.27,77.03,95.61,101.86,110.50,,,174.12,24.00,84.00,-0.36,False,False,90.74,22094042.23,0,307731.77,21786310.46,178.00,-36.87,35000000,,39.43,29.52,22.27,APTV
2022-05-19,94.93,93.93,97.32,92.94,94.93,2330500,113.38,76.64,96.30,101.13,109.86,,,174.12,20.00,80.00,-0.25,False,False,90.74,22274533.77,0,307731.77,21966802.00,178.00,-36.36,35000000,,40.52,30.86,21.27,APTV
2022-05-20,93.58,97.25,97.66,90.63,93.58,1812100,112.89,75.67,95.39,100.48,109.18,,,174.12,16.00,76.00,-0.23,False,False,90.74,21962144.23,0,307731.77,21654412.46,178.00,-37.25,35000000,,39.20,25.24,20.35,APTV
2022-05-23,94.00,95.33,95.33,92.41,94.00,2036000,112.06,75.28,95.17,99.80,108.48,,,174.12,12.00,72.00,-0.14,False,False,90.74,22059331.77,0,185531.77,21873800.00,179.00,-36.97,35000000,week +buy 50% ,39.86,26.42,21.62,APTV
2022-05-24,91.07,93.11,93.54,90.36,91.07,1691900,111.99,73.71,93.55,99.23,107.85,,,174.12,8.00,68.00,-0.23,False,False,90.74,21377520.77,0,185531.77,21191989.00,179.00,-38.92,35000000,,36.86,20.77,22.49,APTV
2022-05-25,93.50,90.51,94.19,89.84,93.50,1208800,111.54,73.08,93.42,98.72,107.44,,,174.12,4.00,64.00,-0.09,False,False,90.74,21942981.77,0,185531.77,21757450.00,179.00,-37.31,35000000,,40.83,20.65,23.91,APTV
2022-05-26,101.75,95.48,102.46,95.46,101.75,3394500,110.63,73.99,94.78,98.42,107.10,,,174.12,0.00,60.00,0.60,False,False,90.74,23862756.77,0,185531.77,23677225.00,179.00,-31.82,35000000,,51.90,31.99,26.14,APTV
2022-05-27,104.35,103.21,105.45,103.00,104.35,2486700,110.29,74.36,96.93,98.31,106.89,,,174.12,36.00,56.00,1.20,False,False,90.74,24467776.30,0,185531.77,24282244.53,179.00,-30.09,35000000,,54.77,51.41,29.62,APTV
2022-05-31,106.24,104.35,107.30,102.36,106.24,3235200,109.78,75.01,99.38,98.19,106.90,,,174.12,32.00,52.00,1.67,False,False,90.74,24907579.30,0,185531.77,24722047.53,179.00,-28.84,35000000,,56.79,70.05,34.13,APTV
2022-06-01,107.52,106.77,108.47,105.19,107.52,2510800,109.76,75.03,102.67,98.19,107.07,,,174.12,28.00,48.00,1.98,False,False,90.74,26205435.07,0,626427.78,25579007.29,183.00,-27.21,36000000,week +buy 50% Monthly invest,58.15,78.48,38.54,APTV
2022-06-02,110.89,108.00,110.99,107.53,110.89,1781100,109.89,74.85,106.15,98.21,107.24,,,174.12,100.00,44.00,2.31,True,False,90.74,27007158.55,0,338113.79,26669044.76,185.00,-24.98,36000000,week +buy 50% ,61.59,87.98,44.38,APTV
2022-06-03,106.28,108.11,109.26,106.02,106.28,1253300,110.17,74.53,107.06,98.29,107.27,,,174.12,96.00,40.00,2.12,True,False,90.74,25898453.55,0,199949.79,25698503.76,186.00,-28.06,36000000,week +buy 50% ,54.94,87.98,50.10,APTV
2022-06-06,109.89,108.52,111.03,107.44,109.89,1745400,111.54,73.02,108.16,98.70,107.34,,,174.12,100.00,36.00,2.13,True,False,90.74,26771351.55,0,199949.79,26571401.76,186.00,-25.64,36000000,week +buy 50% ,58.70,91.32,56.70,APTV
2022-06-07,109.66,108.23,111.11,107.34,109.66,1298300,113.00,72.26,108.85,99.42,107.40,,,174.12,100.00,32.00,2.02,True,False,90.74,26715738.75,0,199949.79,26515788.97,186.00,-25.79,36000000,,58.37,89.36,63.00,APTV
2022-06-08,109.77,109.35,111.37,107.92,109.77,1055100,114.30,71.73,109.30,100.11,107.49,,,174.12,100.00,28.00,1.85,True,False,90.74,26742335.06,0,199949.79,26542385.27,186.00,-25.72,36000000,,58.49,93.94,70.32,APTV
2022-06-09,107.22,108.67,109.74,107.18,107.22,813600,114.76,73.28,108.56,100.94,107.48,,,174.12,96.00,24.00,1.50,True,False,90.74,26125746.03,0,199949.79,25925796.24,186.00,-27.43,36000000,,54.51,89.64,77.21,APTV
2022-06-10,101.32,104.50,105.96,101.10,101.32,1485600,114.56,75.16,107.57,101.43,107.22,,,174.12,92.00,20.00,0.84,True,False,90.74,24699125.79,0,199949.79,24499176.00,186.00,-31.39,36000000,,46.62,76.19,81.63,APTV
